;;;;;;;;;;
;;14,9938763;-4,571428571;5,428571429;-4,571428571;-3,571428571;5,428571429;3,428571429;-1,571428571;1,857142857
;;459;61;71;61;62;71;69;64;133
;;;Ïí;Âò;Ñð;×ò;Ïò;Ñá;Âñ;
06.03.14;Ñð;;0;0;0;0;0;0;0;0
07.03.14;×ò;1;0;0;0;1;0;0;0;0
08.03.14;Ïò;;0;0;0;0;0;0;0;0
09.03.14;Ñá;;0;0;0;0;0;0;0;0
10.03.14;Âñ;;0;0;0;0;0;0;0;0
11.03.14;Ïí;;0;0;0;0;0;0;0;0
12.03.14;Âò;;0;0;0;0;0;0;0;0
13.03.14;Ñð;;0;0;0;0;0;0;0;0
14.03.14;×ò;;0;0;0;0;0;0;0;0
15.03.14;Ïò;1;0;0;0;0;1;0;0;0
16.03.14;Ñá;;0;0;0;0;0;0;0;0
17.03.14;Âñ;;0;0;0;0;0;0;0;0
18.03.14;Ïí;;0;0;0;0;0;0;0;0
19.03.14;Âò;;0;0;0;0;0;0;0;0
20.03.14;Ñð;;0;0;0;0;0;0;0;0
21.03.14;×ò;;0;0;0;0;0;0;0;0
22.03.14;Ïò;1;0;0;0;0;1;0;0;0
23.03.14;Ñá;;0;0;0;0;0;0;0;0
24.03.14;Âñ;;0;0;0;0;0;0;0;0
25.03.14;Ïí;;0;0;0;0;0;0;0;0
26.03.14;Âò;;0;0;0;0;0;0;0;0
27.03.14;Ñð;;0;0;0;0;0;0;0;0
28.03.14;×ò;;0;0;0;0;0;0;0;0
29.03.14;Ïò;1;0;0;0;0;1;0;0;0
30.03.14;Ñá;;0;0;0;0;0;0;0;0
31.03.14;Âñ;;0;0;0;0;0;0;0;0
01.04.14;Ïí;;0;0;0;0;0;0;0;0
02.04.14;Âò;;0;0;0;0;0;0;0;0
03.04.14;Ñð;;0;0;0;0;0;0;0;0
04.04.14;×ò;;0;0;0;0;0;0;0;0
05.04.14;Ïò;1;0;0;0;0;1;0;0;0
06.04.14;Ñá;1;0;0;0;0;0;1;0;1
07.04.14;Âñ;;0;0;0;0;0;0;0;0
08.04.14;Ïí;;0;0;0;0;0;0;0;0
09.04.14;Âò;;0;0;0;0;0;0;0;0
10.04.14;Ñð;;0;0;0;0;0;0;0;0
11.04.14;×ò;1;0;0;0;1;0;0;0;0
12.04.14;Ïò;;0;0;0;0;0;0;0;0
13.04.14;Ñá;1;0;0;0;0;0;1;0;1
14.04.14;Âñ;;0;0;0;0;0;0;0;0
15.04.14;Ïí;;0;0;0;0;0;0;0;0
16.04.14;Âò;;0;0;0;0;0;0;0;0
17.04.14;Ñð;1;0;0;1;0;0;0;0;0
18.04.14;×ò;;0;0;0;0;0;0;0;0
19.04.14;Ïò;;0;0;0;0;0;0;0;0
20.04.14;Ñá;1;0;0;0;0;0;1;0;1
21.04.14;Âñ;;0;0;0;0;0;0;0;0
22.04.14;Ïí;;0;0;0;0;0;0;0;0
23.04.14;Âò;;0;0;0;0;0;0;0;0
24.04.14;Ñð;1;0;0;1;0;0;0;0;0
25.04.14;×ò;;0;0;0;0;0;0;0;0
26.04.14;Ïò;;0;0;0;0;0;0;0;0
27.04.14;Ñá;;0;0;0;0;0;0;0;0
28.04.14;Âñ;;0;0;0;0;0;0;0;0
29.04.14;Ïí;;0;0;0;0;0;0;0;0
30.04.14;Âò;;0;0;0;0;0;0;0;0
01.05.14;Ñð;;0;0;0;0;0;0;0;0
02.05.14;×ò;;0;0;0;0;0;0;0;0
03.05.14;Ïò;;0;0;0;0;0;0;0;0
04.05.14;Ñá;;0;0;0;0;0;0;0;0
05.05.14;Âñ;;0;0;0;0;0;0;0;0
06.05.14;Ïí;;0;0;0;0;0;0;0;0
07.05.14;Âò;1;0;1;0;0;0;0;0;0
08.05.14;Ñð;;0;0;0;0;0;0;0;0
09.05.14;×ò;;0;0;0;0;0;0;0;0
10.05.14;Ïò;;0;0;0;0;0;0;0;0
11.05.14;Ñá;;0;0;0;0;0;0;0;0
12.05.14;Âñ;;0;0;0;0;0;0;0;0
13.05.14;Ïí;;0;0;0;0;0;0;0;0
14.05.14;Âò;;0;0;0;0;0;0;0;0
15.05.14;Ñð;;0;0;0;0;0;0;0;0
16.05.14;×ò;;0;0;0;0;0;0;0;0
17.05.14;Ïò;1;0;0;0;0;1;0;0;0
18.05.14;Ñá;1;0;0;0;0;0;1;0;1
19.05.14;Âñ;1;0;0;0;0;0;0;1;1
20.05.14;Ïí;1;1;0;0;0;0;0;0;0
21.05.14;Âò;1;0;1;0;0;0;0;0;0
22.05.14;Ñð;1;0;0;1;0;0;0;0;0
23.05.14;×ò;;0;0;0;0;0;0;0;0
24.05.14;Ïò;1;0;0;0;0;1;0;0;0
25.05.14;Ñá;;0;0;0;0;0;0;0;0
26.05.14;Âñ;;0;0;0;0;0;0;0;0
27.05.14;Ïí;;0;0;0;0;0;0;0;0
28.05.14;Âò;;0;0;0;0;0;0;0;0
29.05.14;Ñð;;0;0;0;0;0;0;0;0
30.05.14;×ò;;0;0;0;0;0;0;0;0
31.05.14;Ïò;1;0;0;0;0;1;0;0;0
01.06.14;Ñá;1;0;0;0;0;0;1;0;1
02.06.14;Âñ;1;0;0;0;0;0;0;1;1
03.06.14;Ïí;;0;0;0;0;0;0;0;0
04.06.14;Âò;;0;0;0;0;0;0;0;0
05.06.14;Ñð;;0;0;0;0;0;0;0;0
06.06.14;×ò;;0;0;0;0;0;0;0;0
07.06.14;Ïò;;0;0;0;0;0;0;0;0
08.06.14;Ñá;;0;0;0;0;0;0;0;0
09.06.14;Âñ;;0;0;0;0;0;0;0;0
10.06.14;Ïí;1;1;0;0;0;0;0;0;0
11.06.14;Âò;;0;0;0;0;0;0;0;0
12.06.14;Ñð;;0;0;0;0;0;0;0;0
13.06.14;×ò;;0;0;0;0;0;0;0;0
14.06.14;Ïò;;0;0;0;0;0;0;0;0
15.06.14;Ñá;;0;0;0;0;0;0;0;0
16.06.14;Âñ;;0;0;0;0;0;0;0;0
17.06.14;Ïí;;0;0;0;0;0;0;0;0
18.06.14;Âò;;0;0;0;0;0;0;0;0
19.06.14;Ñð;;0;0;0;0;0;0;0;0
20.06.14;×ò;;0;0;0;0;0;0;0;0
21.06.14;Ïò;;0;0;0;0;0;0;0;0
22.06.14;Ñá;;0;0;0;0;0;0;0;0
23.06.14;Âñ;;0;0;0;0;0;0;0;0
24.06.14;Ïí;;0;0;0;0;0;0;0;0
25.06.14;Âò;1;0;1;0;0;0;0;0;0
26.06.14;Ñð;;0;0;0;0;0;0;0;0
27.06.14;×ò;;0;0;0;0;0;0;0;0
28.06.14;Ïò;;0;0;0;0;0;0;0;0
29.06.14;Ñá;;0;0;0;0;0;0;0;0
30.06.14;Âñ;;0;0;0;0;0;0;0;0
01.07.14;Ïí;;0;0;0;0;0;0;0;0
02.07.14;Âò;;0;0;0;0;0;0;0;0
03.07.14;Ñð;;0;0;0;0;0;0;0;0
04.07.14;×ò;;0;0;0;0;0;0;0;0
05.07.14;Ïò;;0;0;0;0;0;0;0;0
06.07.14;Ñá;;0;0;0;0;0;0;0;0
07.07.14;Âñ;;0;0;0;0;0;0;0;0
08.07.14;Ïí;;0;0;0;0;0;0;0;0
09.07.14;Âò;;0;0;0;0;0;0;0;0
10.07.14;Ñð;;0;0;0;0;0;0;0;0
11.07.14;×ò;;0;0;0;0;0;0;0;0
12.07.14;Ïò;1;0;0;0;0;1;0;0;0
13.07.14;Ñá;1;0;0;0;0;0;1;0;1
14.07.14;Âñ;;0;0;0;0;0;0;0;0
15.07.14;Ïí;;0;0;0;0;0;0;0;0
16.07.14;Âò;;0;0;0;0;0;0;0;0
17.07.14;Ñð;;0;0;0;0;0;0;0;0
18.07.14;×ò;;0;0;0;0;0;0;0;0
19.07.14;Ïò;1;0;0;0;0;1;0;0;0
20.07.14;Ñá;;0;0;0;0;0;0;0;0
21.07.14;Âñ;;0;0;0;0;0;0;0;0
22.07.14;Ïí;;0;0;0;0;0;0;0;0
23.07.14;Âò;;0;0;0;0;0;0;0;0
24.07.14;Ñð;1;0;0;1;0;0;0;0;0
25.07.14;×ò;1;0;0;0;1;0;0;0;0
26.07.14;Ïò;;0;0;0;0;0;0;0;0
27.07.14;Ñá;;0;0;0;0;0;0;0;0
28.07.14;Âñ;;0;0;0;0;0;0;0;0
29.07.14;Ïí;1;1;0;0;0;0;0;0;0
30.07.14;Âò;;0;0;0;0;0;0;0;0
31.07.14;Ñð;;0;0;0;0;0;0;0;0
01.08.14;×ò;1;0;0;0;1;0;0;0;0
02.08.14;Ïò;;0;0;0;0;0;0;0;0
03.08.14;Ñá;1;0;0;0;0;0;1;0;1
04.08.14;Âñ;1;0;0;0;0;0;0;1;1
05.08.14;Ïí;;0;0;0;0;0;0;0;0
06.08.14;Âò;;0;0;0;0;0;0;0;0
07.08.14;Ñð;;0;0;0;0;0;0;0;0
08.08.14;×ò;;0;0;0;0;0;0;0;0
09.08.14;Ïò;1;0;0;0;0;1;0;0;0
10.08.14;Ñá;;0;0;0;0;0;0;0;0
11.08.14;Âñ;;0;0;0;0;0;0;0;0
12.08.14;Ïí;;0;0;0;0;0;0;0;0
13.08.14;Âò;;0;0;0;0;0;0;0;0
14.08.14;Ñð;;0;0;0;0;0;0;0;0
15.08.14;×ò;1;0;0;0;1;0;0;0;0
16.08.14;Ïò;;0;0;0;0;0;0;0;0
17.08.14;Ñá;;0;0;0;0;0;0;0;0
18.08.14;Âñ;;0;0;0;0;0;0;0;0
19.08.14;Ïí;;0;0;0;0;0;0;0;0
20.08.14;Âò;;0;0;0;0;0;0;0;0
21.08.14;Ñð;;0;0;0;0;0;0;0;0
22.08.14;×ò;;0;0;0;0;0;0;0;0
23.08.14;Ïò;1;0;0;0;0;1;0;0;0
24.08.14;Ñá;1;0;0;0;0;0;1;0;1
25.08.14;Âñ;;0;0;0;0;0;0;0;0
26.08.14;Ïí;;0;0;0;0;0;0;0;0
27.08.14;Âò;;0;0;0;0;0;0;0;0
28.08.14;Ñð;;0;0;0;0;0;0;0;0
29.08.14;×ò;;0;0;0;0;0;0;0;0
30.08.14;Ïò;;0;0;0;0;0;0;0;0
31.08.14;Ñá;;0;0;0;0;0;0;0;0
01.09.14;Âñ;;0;0;0;0;0;0;0;0
02.09.14;Ïí;;0;0;0;0;0;0;0;0
03.09.14;Âò;;0;0;0;0;0;0;0;0
04.09.14;Ñð;;0;0;0;0;0;0;0;0
05.09.14;×ò;;0;0;0;0;0;0;0;0
06.09.14;Ïò;;0;0;0;0;0;0;0;0
07.09.14;Ñá;;0;0;0;0;0;0;0;0
08.09.14;Âñ;;0;0;0;0;0;0;0;0
09.09.14;Ïí;;0;0;0;0;0;0;0;0
10.09.14;Âò;;0;0;0;0;0;0;0;0
11.09.14;Ñð;;0;0;0;0;0;0;0;0
12.09.14;×ò;;0;0;0;0;0;0;0;0
13.09.14;Ïò;;0;0;0;0;0;0;0;0
14.09.14;Ñá;;0;0;0;0;0;0;0;0
15.09.14;Âñ;;0;0;0;0;0;0;0;0
16.09.14;Ïí;;0;0;0;0;0;0;0;0
17.09.14;Âò;;0;0;0;0;0;0;0;0
18.09.14;Ñð;;0;0;0;0;0;0;0;0
19.09.14;×ò;1;0;0;0;1;0;0;0;0
20.09.14;Ïò;;0;0;0;0;0;0;0;0
21.09.14;Ñá;1;0;0;0;0;0;1;0;1
22.09.14;Âñ;;0;0;0;0;0;0;0;0
23.09.14;Ïí;;0;0;0;0;0;0;0;0
24.09.14;Âò;;0;0;0;0;0;0;0;0
25.09.14;Ñð;;0;0;0;0;0;0;0;0
26.09.14;×ò;1;0;0;0;1;0;0;0;0
27.09.14;Ïò;;0;0;0;0;0;0;0;0
28.09.14;Ñá;;0;0;0;0;0;0;0;0
29.09.14;Âñ;;0;0;0;0;0;0;0;0
30.09.14;Ïí;1;1;0;0;0;0;0;0;0
01.10.14;Âò;1;0;1;0;0;0;0;0;0
02.10.14;Ñð;;0;0;0;0;0;0;0;0
03.10.14;×ò;;0;0;0;0;0;0;0;0
04.10.14;Ïò;1;0;0;0;0;1;0;0;0
05.10.14;Ñá;;0;0;0;0;0;0;0;0
06.10.14;Âñ;;0;0;0;0;0;0;0;0
07.10.14;Ïí;1;1;0;0;0;0;0;0;0
08.10.14;Âò;1;0;1;0;0;0;0;0;0
09.10.14;Ñð;;0;0;0;0;0;0;0;0
10.10.14;×ò;;0;0;0;0;0;0;0;0
11.10.14;Ïò;;0;0;0;0;0;0;0;0
12.10.14;Ñá;;0;0;0;0;0;0;0;0
13.10.14;Âñ;1;0;0;0;0;0;0;1;1
14.10.14;Ïí;;0;0;0;0;0;0;0;0
15.10.14;Âò;;0;0;0;0;0;0;0;0
16.10.14;Ñð;;0;0;0;0;0;0;0;0
17.10.14;×ò;;0;0;0;0;0;0;0;0
18.10.14;Ïò;1;0;0;0;0;1;0;0;0
19.10.14;Ñá;;0;0;0;0;0;0;0;0
20.10.14;Âñ;;0;0;0;0;0;0;0;0
21.10.14;Ïí;1;1;0;0;0;0;0;0;0
22.10.14;Âò;;0;0;0;0;0;0;0;0
23.10.14;Ñð;1;0;0;1;0;0;0;0;0
24.10.14;×ò;;0;0;0;0;0;0;0;0
25.10.14;Ïò;;0;0;0;0;0;0;0;0
26.10.14;Ñá;;0;0;0;0;0;0;0;0
27.10.14;Âñ;;0;0;0;0;0;0;0;0
28.10.14;Ïí;1;1;0;0;0;0;0;0;0
29.10.14;Âò;1;0;1;0;0;0;0;0;0
30.10.14;Ñð;1;0;0;1;0;0;0;0;0
31.10.14;×ò;;0;0;0;0;0;0;0;0
01.11.14;Ïò;;0;0;0;0;0;0;0;0
02.11.14;Ñá;;0;0;0;0;0;0;0;0
03.11.14;Âñ;1;0;0;0;0;0;0;1;1
04.11.14;Ïí;;0;0;0;0;0;0;0;0
05.11.14;Âò;;0;0;0;0;0;0;0;0
06.11.14;Ñð;1;0;0;1;0;0;0;0;0
07.11.14;×ò;1;0;0;0;1;0;0;0;0
08.11.14;Ïò;;0;0;0;0;0;0;0;0
09.11.14;Ñá;;0;0;0;0;0;0;0;0
10.11.14;Âñ;;0;0;0;0;0;0;0;0
11.11.14;Ïí;;0;0;0;0;0;0;0;0
12.11.14;Âò;;0;0;0;0;0;0;0;0
13.11.14;Ñð;;0;0;0;0;0;0;0;0
14.11.14;×ò;1;0;0;0;1;0;0;0;0
15.11.14;Ïò;;0;0;0;0;0;0;0;0
16.11.14;Ñá;;0;0;0;0;0;0;0;0
17.11.14;Âñ;;0;0;0;0;0;0;0;0
18.11.14;Ïí;;0;0;0;0;0;0;0;0
19.11.14;Âò;;0;0;0;0;0;0;0;0
20.11.14;Ñð;;0;0;0;0;0;0;0;0
21.11.14;×ò;;0;0;0;0;0;0;0;0
22.11.14;Ïò;;0;0;0;0;0;0;0;0
23.11.14;Ñá;1;0;0;0;0;0;1;0;1
24.11.14;Âñ;;0;0;0;0;0;0;0;0
25.11.14;Ïí;;0;0;0;0;0;0;0;0
26.11.14;Âò;;0;0;0;0;0;0;0;0
27.11.14;Ñð;;0;0;0;0;0;0;0;0
28.11.14;×ò;;0;0;0;0;0;0;0;0
29.11.14;Ïò;;0;0;0;0;0;0;0;0
30.11.14;Ñá;;0;0;0;0;0;0;0;0
01.12.14;Âñ;;0;0;0;0;0;0;0;0
02.12.14;Ïí;;0;0;0;0;0;0;0;0
03.12.14;Âò;1;0;1;0;0;0;0;0;0
04.12.14;Ñð;;0;0;0;0;0;0;0;0
05.12.14;×ò;;0;0;0;0;0;0;0;0
06.12.14;Ïò;1;0;0;0;0;1;0;0;0
07.12.14;Ñá;;0;0;0;0;0;0;0;0
08.12.14;Âñ;;0;0;0;0;0;0;0;0
09.12.14;Ïí;;0;0;0;0;0;0;0;0
10.12.14;Âò;;0;0;0;0;0;0;0;0
11.12.14;Ñð;;0;0;0;0;0;0;0;0
12.12.14;×ò;1;0;0;0;1;0;0;0;0
13.12.14;Ïò;;0;0;0;0;0;0;0;0
14.12.14;Ñá;;0;0;0;0;0;0;0;0
15.12.14;Âñ;;0;0;0;0;0;0;0;0
16.12.14;Ïí;;0;0;0;0;0;0;0;0
17.12.14;Âò;;0;0;0;0;0;0;0;0
18.12.14;Ñð;;0;0;0;0;0;0;0;0
19.12.14;×ò;;0;0;0;0;0;0;0;0
20.12.14;Ïò;;0;0;0;0;0;0;0;0
21.12.14;Ñá;1;0;0;0;0;0;1;0;1
22.12.14;Âñ;;0;0;0;0;0;0;0;0
23.12.14;Ïí;1;1;0;0;0;0;0;0;0
24.12.14;Âò;;0;0;0;0;0;0;0;0
25.12.14;Ñð;;0;0;0;0;0;0;0;0
26.12.14;×ò;1;0;0;0;1;0;0;0;0
27.12.14;Ïò;;0;0;0;0;0;0;0;0
28.12.14;Ñá;;0;0;0;0;0;0;0;0
29.12.14;Âñ;;0;0;0;0;0;0;0;0
30.12.14;Ïí;;0;0;0;0;0;0;0;0
31.12.14;Âò;;0;0;0;0;0;0;0;0
01.01.15;Ñð;;0;0;0;0;0;0;0;0
02.01.15;×ò;;0;0;0;0;0;0;0;0
03.01.15;Ïò;;0;0;0;0;0;0;0;0
04.01.15;Ñá;;0;0;0;0;0;0;0;0
05.01.15;Âñ;1;0;0;0;0;0;0;1;1
06.01.15;Ïí;1;1;0;0;0;0;0;0;0
07.01.15;Âò;;0;0;0;0;0;0;0;0
08.01.15;Ñð;1;0;0;1;0;0;0;0;0
09.01.15;×ò;1;0;0;0;1;0;0;0;0
10.01.15;Ïò;;0;0;0;0;0;0;0;0
11.01.15;Ñá;;0;0;0;0;0;0;0;0
12.01.15;Âñ;;0;0;0;0;0;0;0;0
13.01.15;Ïí;;0;0;0;0;0;0;0;0
14.01.15;Âò;;0;0;0;0;0;0;0;0
15.01.15;Ñð;1;0;0;1;0;0;0;0;0
16.01.15;×ò;;0;0;0;0;0;0;0;0
17.01.15;Ïò;1;0;0;0;0;1;0;0;0
18.01.15;Ñá;;0;0;0;0;0;0;0;0
19.01.15;Âñ;1;0;0;0;0;0;0;1;1
20.01.15;Ïí;1;1;0;0;0;0;0;0;0
21.01.15;Âò;;0;0;0;0;0;0;0;0
22.01.15;Ñð;;0;0;0;0;0;0;0;0
23.01.15;×ò;;0;0;0;0;0;0;0;0
24.01.15;Ïò;;0;0;0;0;0;0;0;0
25.01.15;Ñá;;0;0;0;0;0;0;0;0
26.01.15;Âñ;;0;0;0;0;0;0;0;0
27.01.15;Ïí;1;1;0;0;0;0;0;0;0
28.01.15;Âò;1;0;1;0;0;0;0;0;0
29.01.15;Ñð;;0;0;0;0;0;0;0;0
30.01.15;×ò;;0;0;0;0;0;0;0;0
31.01.15;Ïò;;0;0;0;0;0;0;0;0
01.02.15;Ñá;;0;0;0;0;0;0;0;0
02.02.15;Âñ;1;0;0;0;0;0;0;1;1
03.02.15;Ïí;1;1;0;0;0;0;0;0;0
04.02.15;Âò;1;0;1;0;0;0;0;0;0
05.02.15;Ñð;;0;0;0;0;0;0;0;0
06.02.15;×ò;;0;0;0;0;0;0;0;0
07.02.15;Ïò;;0;0;0;0;0;0;0;0
08.02.15;Ñá;1;0;0;0;0;0;1;0;1
09.02.15;Âñ;;0;0;0;0;0;0;0;0
10.02.15;Ïí;1;1;0;0;0;0;0;0;0
11.02.15;Âò;1;0;1;0;0;0;0;0;0
12.02.15;Ñð;;0;0;0;0;0;0;0;0
13.02.15;×ò;1;0;0;0;1;0;0;0;0
14.02.15;Ïò;1;0;0;0;0;1;0;0;0
15.02.15;Ñá;1;0;0;0;0;0;1;0;1
16.02.15;Âñ;;0;0;0;0;0;0;0;0
17.02.15;Ïí;;0;0;0;0;0;0;0;0
18.02.15;Âò;;0;0;0;0;0;0;0;0
19.02.15;Ñð;;0;0;0;0;0;0;0;0
20.02.15;×ò;;0;0;0;0;0;0;0;0
21.02.15;Ïò;;0;0;0;0;0;0;0;0
22.02.15;Ñá;;0;0;0;0;0;0;0;0
23.02.15;Âñ;;0;0;0;0;0;0;0;0
24.02.15;Ïí;;0;0;0;0;0;0;0;0
25.02.15;Âò;;0;0;0;0;0;0;0;0
26.02.15;Ñð;;0;0;0;0;0;0;0;0
27.02.15;×ò;;0;0;0;0;0;0;0;0
28.02.15;Ïò;;0;0;0;0;0;0;0;0
01.03.15;Ñá;;0;0;0;0;0;0;0;0
02.03.15;Âñ;;0;0;0;0;0;0;0;0
03.03.15;Ïí;1;1;0;0;0;0;0;0;0
04.03.15;Âò;;0;0;0;0;0;0;0;0
05.03.15;Ñð;1;0;0;1;0;0;0;0;0
06.03.15;×ò;;0;0;0;0;0;0;0;0
07.03.15;Ïò;;0;0;0;0;0;0;0;0
08.03.15;Ñá;;0;0;0;0;0;0;0;0
09.03.15;Âñ;;0;0;0;0;0;0;0;0
10.03.15;Ïí;;0;0;0;0;0;0;0;0
11.03.15;Âò;1;0;1;0;0;0;0;0;0
12.03.15;Ñð;1;0;0;1;0;0;0;0;0
13.03.15;×ò;;0;0;0;0;0;0;0;0
14.03.15;Ïò;;0;0;0;0;0;0;0;0
15.03.15;Ñá;;0;0;0;0;0;0;0;0
16.03.15;Âñ;;0;0;0;0;0;0;0;0
17.03.15;Ïí;;0;0;0;0;0;0;0;0
18.03.15;Âò;1;0;1;0;0;0;0;0;0
19.03.15;Ñð;1;0;0;1;0;0;0;0;0
20.03.15;×ò;1;0;0;0;1;0;0;0;0
21.03.15;Ïò;;0;0;0;0;0;0;0;0
22.03.15;Ñá;;0;0;0;0;0;0;0;0
23.03.15;Âñ;;0;0;0;0;0;0;0;0
24.03.15;Ïí;;0;0;0;0;0;0;0;0
25.03.15;Âò;1;0;1;0;0;0;0;0;0
26.03.15;Ñð;;0;0;0;0;0;0;0;0
27.03.15;×ò;;0;0;0;0;0;0;0;0
28.03.15;Ïò;;0;0;0;0;0;0;0;0
29.03.15;Ñá;;0;0;0;0;0;0;0;0
30.03.15;Âñ;;0;0;0;0;0;0;0;0
31.03.15;Ïí;;0;0;0;0;0;0;0;0
01.04.15;Âò;1;0;1;0;0;0;0;0;0
02.04.15;Ñð;;0;0;0;0;0;0;0;0
03.04.15;×ò;;0;0;0;0;0;0;0;0
04.04.15;Ïò;1;0;0;0;0;1;0;0;0
05.04.15;Ñá;;0;0;0;0;0;0;0;0
06.04.15;Âñ;;0;0;0;0;0;0;0;0
07.04.15;Ïí;1;1;0;0;0;0;0;0;0
08.04.15;Âò;;0;0;0;0;0;0;0;0
09.04.15;Ñð;;0;0;0;0;0;0;0;0
10.04.15;×ò;;0;0;0;0;0;0;0;0
11.04.15;Ïò;;0;0;0;0;0;0;0;0
12.04.15;Ñá;;0;0;0;0;0;0;0;0
13.04.15;Âñ;1;0;0;0;0;0;0;1;1
14.04.15;Ïí;;0;0;0;0;0;0;0;0
15.04.15;Âò;1;0;1;0;0;0;0;0;0
16.04.15;Ñð;;0;0;0;0;0;0;0;0
17.04.15;×ò;;0;0;0;0;0;0;0;0
18.04.15;Ïò;;0;0;0;0;0;0;0;0
19.04.15;Ñá;;0;0;0;0;0;0;0;0
20.04.15;Âñ;;0;0;0;0;0;0;0;0
21.04.15;Ïí;1;1;0;0;0;0;0;0;0
22.04.15;Âò;1;0;1;0;0;0;0;0;0
23.04.15;Ñð;;0;0;0;0;0;0;0;0
24.04.15;×ò;;0;0;0;0;0;0;0;0
25.04.15;Ïò;;0;0;0;0;0;0;0;0
26.04.15;Ñá;;0;0;0;0;0;0;0;0
27.04.15;Âñ;;0;0;0;0;0;0;0;0
28.04.15;Ïí;;0;0;0;0;0;0;0;0
29.04.15;Âò;;0;0;0;0;0;0;0;0
30.04.15;Ñð;;0;0;0;0;0;0;0;0
01.05.15;×ò;1;0;0;0;1;0;0;0;0
02.05.15;Ïò;;0;0;0;0;0;0;0;0
03.05.15;Ñá;;0;0;0;0;0;0;0;0
04.05.15;Âñ;;0;0;0;0;0;0;0;0
05.05.15;Ïí;;0;0;0;0;0;0;0;0
06.05.15;Âò;1;0;1;0;0;0;0;0;0
